game_id,contestant_id,contestant_name,contestant_intro,occupation_phrase,occupation_text_for_model,is_winner,contestant_position,air_date,season_name,episode_num,clue_count,category_count,j_clue_count,dj_clue_count,fj_clue_count,proposed_onet_soc_code,proposed_soc_code,proposed_soc_title,proposed_soc_url,soc_uncertainty_level,soc_mapping_method,optional_soc_profile_text,cip_candidate_count,candidate_cip_codes,cip_mapping_status,clue_source_set
3807,7002,Jackie Harrison,"a surgeon from Chicago, Illinois",surgeon,surgeon,0,3,2003-01-28,Season 19,4242,59,13,29,29,1,29-1249.00,29-1249,"Surgeons, All Other",https://www.onetonline.org/link/summary/29-1249.00,very_low_approximate,Closest occupation title by character similarity (0.754); unverified,surgeon. All surgeons not listed separately.,25,51.1201|51.1202|61.0101|61.0199|61.0299|61.1001|61.1099|61.1701|61.1702|61.1799|61.2101|61.2102|61.2103|61.2199|61.2701|61.2702|61.2703|61.2704|61.2706|61.2707|61.2708|61.2799|61.2801|61.2899|61.9999,multiple_possible_programs,wolle_season1_42
3806,7002,Jackie Harrison,"a surgeon from Chicago, Illinois",surgeon,surgeon,0,1,2003-01-29,Season 19,4243,55,13,27,27,1,29-1249.00,29-1249,"Surgeons, All Other",https://www.onetonline.org/link/summary/29-1249.00,very_low_approximate,Closest occupation title by character similarity (0.754); unverified,surgeon. All surgeons not listed separately.,25,51.1201|51.1202|61.0101|61.0199|61.0299|61.1001|61.1099|61.1701|61.1702|61.1799|61.2101|61.2102|61.2103|61.2199|61.2701|61.2702|61.2703|61.2704|61.2706|61.2707|61.2708|61.2799|61.2801|61.2899|61.9999,multiple_possible_programs,wolle_season1_42
3806,7128,Patrick Krug,"a marine biologist originally from Philadelphia, Pennsylvania",marine biologist,marine biologist,1,2,2003-01-29,Season 19,4243,55,13,27,27,1,19-1029.04,19-1029,Biologists,https://www.onetonline.org/link/summary/19-1029.04,very_low_approximate,Closest occupation title by character similarity (0.617); unverified,"marine biologist. Research or study basic principles of plant and animal life, such as origin, relationship, development, anatomy, and functions.",64,26.0101|26.0204|26.0207|26.0208|26.0209|26.0210|26.0299|26.0301|26.0305|26.0307|26.0308|26.0399|26.0401|26.0403|26.0404|26.0406|26.0407|26.0499|26.0503|26.0504|26.0505|26.0506|26.0507|26.0508|26.0509|26.0702|26.0707|26.0801|26.0802|26.0803|26.0804|26.0805|26.0807|26.0899|26.0910|26.1001|26.1004|26.1101|26.1102|26.1104|26.1199|26.1201|26.1301|26.1302|26.1303|26.1304|26.1305|26.1306|26.1307|26.1308|26.1310|26.1311|26.1399|26.1501|26.1502|26.1503|26.1504|26.1599|26.9999|27.0306|30.1901|30.2701|30.3201|42.2706,multiple_possible_programs,wolle_season1_42
3806,7129,Eileen Hand,"a temporary executive assistant from Dumfries, Virginia",temporary executive assistant,temporary executive assistant,0,3,2003-01-29,Season 19,4243,55,13,27,27,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,temporary executive assistant. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
3805,7002,Jackie Harrison,"a surgeon from Chicago, Illinois",surgeon,surgeon,0,1,2003-01-30,Season 19,4244,59,13,29,29,1,29-1249.00,29-1249,"Surgeons, All Other",https://www.onetonline.org/link/summary/29-1249.00,very_low_approximate,Closest occupation title by character similarity (0.754); unverified,surgeon. All surgeons not listed separately.,25,51.1201|51.1202|61.0101|61.0199|61.0299|61.1001|61.1099|61.1701|61.1702|61.1799|61.2101|61.2102|61.2103|61.2199|61.2701|61.2702|61.2703|61.2704|61.2706|61.2707|61.2708|61.2799|61.2801|61.2899|61.9999,multiple_possible_programs,wolle_season1_42
3805,7126,Brian Hayes,"an attorney from Minneapolis, Minnesota",attorney,attorney,0,2,2003-01-30,Season 19,4244,59,13,29,29,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
3805,7127,Kevin Mallory,"a library assistant from Knoxville, Tennessee",library assistant,library assistant,1,3,2003-01-30,Season 19,4244,59,13,29,29,1,43-4121.00,43-4121,"Library Assistants, Clerical",https://www.onetonline.org/link/summary/43-4121.00,medium_curated_match,Initial title or curated synonym,"library assistant. Compile records, and sort, shelve, issue, and receive library materials such as books, electronic media, pictures, cards, slides and microfilm. Locate library materials for loan and replace material in shelving area, stacks, or files according to identification number and title. Register patrons to permit them to borrow books, periodicals, and other library materials.",0,,no_crosswalk_program,wolle_season1_42
3804,7002,Jackie Harrison,"a surgeon from Chicago, Illinois",surgeon,surgeon,0,1,2003-01-31,Season 19,4245,56,13,27,28,1,29-1249.00,29-1249,"Surgeons, All Other",https://www.onetonline.org/link/summary/29-1249.00,very_low_approximate,Closest occupation title by character similarity (0.754); unverified,surgeon. All surgeons not listed separately.,25,51.1201|51.1202|61.0101|61.0199|61.0299|61.1001|61.1099|61.1701|61.1702|61.1799|61.2101|61.2102|61.2103|61.2199|61.2701|61.2702|61.2703|61.2704|61.2706|61.2707|61.2708|61.2799|61.2801|61.2899|61.9999,multiple_possible_programs,wolle_season1_42
3804,7124,Victor Fernandez,"a nonprofit professional from Miami, Florida",nonprofit professional,nonprofit professional,1,2,2003-01-31,Season 19,4245,56,13,27,28,1,29-1125.00,29-1125,Recreational Therapists,https://www.onetonline.org/link/summary/29-1125.00,very_low_weak_guess,Closest occupation title by character similarity (0.185); unverified,"nonprofit professional. Plan, direct, or coordinate medically-approved recreation programs for patients in hospitals, nursing homes, or other institutions. Activities include sports, trips, dramatics, social activities, and crafts. May assess a patient condition and recommend appropriate recreational activity.",1,51.2309,one_crosswalk_program,wolle_season1_42
3804,7125,Nikki Lindsey,"a history teacher and graduate student from Urbana, Illinois",history teacher and graduate student,history teacher and graduate student,0,3,2003-01-31,Season 19,4245,56,13,27,28,1,25-3099.00,25-3099,"Teachers and Instructors, All Other",https://www.onetonline.org/link/summary/25-3099.00,low_multiple_roles,unspecified teaching level,history teacher and graduate student. All teachers and instructors not listed separately.,9,13.0201|13.0202|13.0203|13.1207|13.1208|13.1211|13.1304|13.1399|13.9999,multiple_possible_programs,wolle_season1_42
3792,7108,Jennifer Garman,"a design director from New York, New York",design director,design director,0,1,2003-02-18,Season 19,4257,58,13,30,27,1,11-9199.00,11-9199,"Managers, All Other",https://www.onetonline.org/link/summary/11-9199.00,low_contextual_role,unspecified management role,design director. All managers not listed separately.,127,09.0702|11.1005|25.0101|25.0103|30.0601|30.1202|30.3901|30.4001|30.4201|30.4501|30.4601|30.4701|30.5101|30.5201|30.5202|30.5203|39.0801|42.0101|42.2701|42.2702|42.2703|42.2704|42.2705|42.2706|42.2707|42.2708|42.2709|42.2710|42.2799|42.2801|42.2802|42.2803|42.2804|42.2805|42.2806|42.2807|42.2808|42.2809|42.2810|42.2811|42.2812|42.2813|42.2814|42.2899|42.9999|43.0100|43.0103|43.0115|43.0202|43.0301|43.0302|43.0303|43.0304|43.0404|44.0401|44.0402|44.0499|45.0101|45.0102|45.0103|45.0199|45.0201|45.0202|45.0203|45.0204|45.0205|45.0299|45.0301|45.0401|45.0501|45.0502|45.0599|45.0601|45.0602|45.0603|45.0604|45.0605|45.0699|45.0701|45.0702|45.0799|45.0901|45.0902|45.0999|45.1001|45.1002|45.1003|45.1004|45.1099|45.1101|45.1102|45.1103|45.1199|45.1201|45.1301|45.1501|45.9999|50.1001|50.1002|50.1004|50.1099|51.0719|51.2009|52.0101|52.0201|52.0206|52.0210|52.0211|52.0213|52.0214|52.0216|52.0701|52.0702|52.0703|52.0704|52.0903|52.0999|52.2101|54.0101|54.0102|54.0103|54.0104|54.0105|54.0106|54.0107|54.0108|54.0199,multiple_possible_programs,wolle_season1_42
3792,6998,Travis Troyer,"a software engineer from Hereford, Maryland",software engineer,software engineer,0,2,2003-02-18,Season 19,4257,58,13,30,27,1,15-1252.00,15-1252,Software Developers,https://www.onetonline.org/link/summary/15-1252.00,medium_curated_match,Initial title or curated synonym,"software engineer. Research, design, and develop computer and network software or specialized utility programs. Analyze user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis. Update software or enhance existing software capabilities. May work with computer hardware engineers to integrate hardware and software systems, and develop specifications and performance requirements. May maintain databases within an application area, working individually or coordinating database development as part of a team.",20,11.0102|11.0103|11.0104|11.0201|11.0202|11.0203|11.0204|11.0205|11.0401|11.0701|11.0804|11.0902|14.0901|14.0903|15.1204|30.0801|30.1601|30.3901|30.4801|30.7001,multiple_possible_programs,wolle_season1_42
3792,7109,Danielle Lepore,"an eighth grade teacher from San Diego, California",eighth grade teacher,eighth grade teacher,1,3,2003-02-18,Season 19,4257,58,13,30,27,1,25-2022.00,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2022.00,low_contextual_role,school level,"eighth grade teacher. Teach one or more subjects to students at the middle, intermediate, or junior high school level.",40,13.0201|13.1203|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1327|13.1328|13.1330|13.1331|13.1332|13.1333|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|45.0199,multiple_possible_programs,wolle_season1_42
3790,6998,Travis Troyer,"a software engineer from Hereford, Maryland",software engineer,software engineer,0,1,2003-02-20,Season 19,4259,56,13,28,27,1,15-1252.00,15-1252,Software Developers,https://www.onetonline.org/link/summary/15-1252.00,medium_curated_match,Initial title or curated synonym,"software engineer. Research, design, and develop computer and network software or specialized utility programs. Analyze user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis. Update software or enhance existing software capabilities. May work with computer hardware engineers to integrate hardware and software systems, and develop specifications and performance requirements. May maintain databases within an application area, working individually or coordinating database development as part of a team.",20,11.0102|11.0103|11.0104|11.0201|11.0202|11.0203|11.0204|11.0205|11.0401|11.0701|11.0804|11.0902|14.0901|14.0903|15.1204|30.0801|30.1601|30.3901|30.4801|30.7001,multiple_possible_programs,wolle_season1_42
3790,7104,Katie Stillgebauer,"an administrative assistant from Auburn, Washington",administrative assistant,administrative assistant,1,2,2003-02-20,Season 19,4259,56,13,28,27,1,43-6014.00,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",https://www.onetonline.org/link/summary/43-6014.00,medium_curated_match,Initial title or curated synonym,"administrative assistant. Perform routine administrative functions such as drafting correspondence, scheduling appointments, organizing and maintaining paper and electronic files, or providing information to callers.",2,52.0401|52.0402,multiple_possible_programs,wolle_season1_42
3790,7105,Robin Gardner,"a project coordinator from Manassas, Virginia",project coordinator,project coordinator,0,3,2003-02-20,Season 19,4259,56,13,28,27,1,25-9031.00,25-9031,Instructional Coordinators,https://www.onetonline.org/link/summary/25-9031.00,very_low_approximate,Closest occupation title by character similarity (0.524); unverified,"project coordinator. Develop instructional material, coordinate educational content, and incorporate current technology into instruction in order to provide guidelines to educators and instructors for developing curricula and conducting courses. May train and coach teachers. Includes educational consultants and specialists, and instructional material directors.",2,13.0301|13.0501,multiple_possible_programs,wolle_season1_42
3788,6998,Travis Troyer,"a software engineer from Hereford, Maryland",software engineer,software engineer,0,1,2003-02-24,Season 19,4261,59,13,30,28,1,15-1252.00,15-1252,Software Developers,https://www.onetonline.org/link/summary/15-1252.00,medium_curated_match,Initial title or curated synonym,"software engineer. Research, design, and develop computer and network software or specialized utility programs. Analyze user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis. Update software or enhance existing software capabilities. May work with computer hardware engineers to integrate hardware and software systems, and develop specifications and performance requirements. May maintain databases within an application area, working individually or coordinating database development as part of a team.",20,11.0102|11.0103|11.0104|11.0201|11.0202|11.0203|11.0204|11.0205|11.0401|11.0701|11.0804|11.0902|14.0901|14.0903|15.1204|30.0801|30.1601|30.3901|30.4801|30.7001,multiple_possible_programs,wolle_season1_42
3788,7100,Lew Insler,"an attorney from Cortland, New York",attorney,attorney,1,2,2003-02-24,Season 19,4261,59,13,30,28,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
